date,VNINDEX_close,VNINDEX_volume,VN30_close,VN30_volume,HNXINDEX_close,HNXINDEX_volume,UPCOMINDEX_close,UPCOMINDEX_volume,MBB_close,MBB_volume
2022-07-05,1181.29,527858300.0,1242.05,162030600.0,277.94,56280922.0,87.19,35448008.0,11.49,16498500.0
2022-07-06,1149.61,481767700.0,1211.94,131179800.0,271.92,62466909.0,86.22,56191333.0,11.24,7476900.0
2022-07-07,1166.48,336105000.0,1229.23,98638500.0,271.86,40484874.0,86.38,28591538.0,11.33,6572600.0
2022-07-08,1171.31,408239000.0,1231.54,115987500.0,277.8,51731205.0,86.96,45049258.0,11.31,5547300.0
2022-07-11,1155.29,458175600.0,1209.02,131002300.0,276.93,56376702.0,86.25,28011932.0,11.01,8268700.0
2022-07-12,1174.82,446374900.0,1219.44,88675600.0,281.99,58331515.0,86.78,34766940.0,11.31,5855800.0
2022-07-13,1173.92,494032300.0,1216.94,117179900.0,281.36,57740833.0,87.09,42318747.0,11.42,9654300.0
2022-07-14,1182.17,462987000.0,1221.94,106757900.0,284.75,69338086.0,87.19,31836523.0,11.51,7275700.0
2022-07-15,1179.25,514039500.0,1220.14,147665700.0,284.4,64251961.0,87.32,60568061.0,11.49,8095200.0
2022-07-18,1176.49,449643100.0,1214.28,104038500.0,284.63,56975288.0,87.46,36793204.0,11.46,6138000.0
2022-07-19,1178.33,447446600.0,1211.7,100592900.0,284.43,60821142.0,87.89,78619496.0,11.38,4745500.0
2022-07-20,1194.14,573367800.0,1225.62,123377500.0,288.87,87365292.0,88.88,86639066.0,11.53,6881800.0
2022-07-21,1198.47,474055300.0,1235.25,127715400.0,288.09,62552819.0,89.12,36177932.0,11.56,6680900.0
2022-07-22,1194.76,418875300.0,1228.84,106142000.0,288.83,60115134.0,88.84,64846187.0,11.53,7085100.0
2022-07-25,1188.5,382922500.0,1222.6,94341400.0,285.38,58829919.0,88.35,31027796.0,11.4,3635800.0
2022-07-26,1185.07,363909800.0,1218.49,93438000.0,282.88,42016543.0,88.41,35705967.0,11.35,3588300.0
2022-07-27,1191.04,362473100.0,1219.43,95584100.0,284.52,45477450.0,88.87,23728609.0,11.24,5741100.0
2022-07-28,1208.12,586753300.0,1236.14,180062100.0,289.84,78816643.0,89.5,37138537.0,11.53,9334500.0
2022-07-29,1206.33,502192400.0,1232.0,142294000.0,288.61,62205324.0,89.61,55005899.0,11.58,7417700.0
2022-08-01,1231.35,643232700.0,1256.25,175842500.0,294.62,79737542.0,89.91,48131761.0,11.96,12000800.0
2022-08-02,1241.62,701766800.0,1265.97,172175300.0,295.84,106808987.0,90.13,50575159.0,12.05,10911500.0
2022-08-03,1249.76,668682400.0,1269.83,184352300.0,298.11,85245484.0,90.32,45099337.0,12.14,9891300.0
2022-08-04,1254.15,621344900.0,1277.73,164088200.0,297.73,91589141.0,90.86,43359149.0,12.16,11190600.0
2022-08-05,1252.74,579008400.0,1272.06,172672400.0,299.9,91287511.0,91.32,79172410.0,12.16,7492000.0
2022-08-08,1256.75,600108300.0,1276.7,141948100.0,301.33,93920967.0,92.32,49210614.0,12.23,9053800.0
2022-08-09,1258.85,622183100.0,1281.44,161794800.0,301.41,96928097.0,92.86,47715990.0,12.34,10603300.0
2022-08-10,1256.5,554958800.0,1277.15,117050500.0,303.54,92605753.0,93.11,42520589.0,12.28,6366700.0
2022-08-11,1252.07,726941900.0,1272.33,175275100.0,300.18,128200517.0,92.72,64341517.0,12.1,11230700.0
2022-08-12,1262.33,478668400.0,1280.96,113933600.0,303.42,68902428.0,92.84,75173959.0,12.21,4450800.0
2022-08-15,1274.2,556111500.0,1293.79,149048700.0,303.97,77820303.0,92.64,36583289.0,12.34,8106400.0
2022-08-16,1274.69,541168800.0,1295.1,155261200.0,303.02,73831443.0,92.84,43956411.0,12.3,7037900.0
2022-08-17,1275.28,611549400.0,1300.4,146611100.0,302.59,95072181.0,93.07,42935528.0,12.53,15404600.0
2022-08-18,1273.66,522028300.0,1299.93,162054000.0,301.19,71581802.0,92.85,29608979.0,12.48,9052200.0
2022-08-19,1269.18,541159000.0,1294.93,154225000.0,297.94,78615065.0,92.77,75666379.0,12.46,9125100.0
2022-08-22,1260.43,530100300.0,1285.45,128864900.0,294.73,102835725.0,92.22,34694045.0,12.51,10635300.0
2022-08-23,1270.81,488438500.0,1292.0,130485700.0,299.14,89555902.0,92.78,52387164.0,12.57,5629900.0
